Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
New Game,2001,Random Genre,Random Publisher,,1.2684574965982114,,,0.5760607173852976,,,,817.0,Random Developer,Random Rating
Trials Fusion,2014,Racing,Ubisoft,0.0,0.03,0.0,0.0,0.03,80.0,12.0,6.8,97.0,RedLynx,E10+
New Game,2014,Random Genre,Random Publisher,0.1935692680917806,1.1897801047075467,,,1.212131603868756,0.0,,0.1134225878494479,596.0,Random Developer,Random Rating
Trigger Man,2004,Shooter,Play It,0.08,0.06,0.0,0.02,0.16,32.0,4.0,4.8,16.0,Point of View,T
Trine,2009,Action,Nobilis,0.0,0.01,0.0,0.0,0.01,80.0,50.0,8.2,488.0,"Frozenbyte, Inc.",E10+
Trine 2,2011,Platform,Focus Home Interactive,0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,667.0,"Frozenbyte, Inc.",E10+
TRINITY: Souls of Zill O'll,2010,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.01,0.14,55.0,34.0,6.2,33.0,Omega Force,T
Trinity Universe,2009,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62.0,25.0,7.2,28.0,"Gust, Idea Factory",T
Trivial Pursuit,2009,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,66.0,19.0,6.4,9.0,EA Bright Light,E
Trivial Pursuit,2009,Misc,Electronic Arts,0.12,0.11,0.0,0.05,0.28,66.0,13.0,7.1,7.0,EA Bright Light,E
New Game,1990,Random Genre,Random Publisher,1.4425491971026951,,0.0550240278245448,,1.902679008333937,,60.0,1.2642442638691838,28.0,Random Developer,Random Rating
Trivial Pursuit unhinged,2004,Misc,Atari,0.07,0.02,0.0,0.0,0.09,58.0,10.0,8.0,4.0,Artech Studios,T
New Game,2019,Random Genre,Random Publisher,,0.3353099463376856,1.575784086371913,0.3808712084909638,1.8093642834338923,47.0,,1.5203787548990693,,Random Developer,Random Rating
TRON: Evolution,2010,Action,Disney Interactive Studios,0.27,0.09,0.0,0.05,0.42,58.0,47.0,6.2,28.0,Propaganda Games,T
TRON: Evolution,2010,Action,Disney Interactive Studios,0.24,0.05,0.0,0.02,0.31,58.0,51.0,6.0,41.0,Propaganda Games,T
New Game,2019,Random Genre,Random Publisher,,1.470713453037323,1.882576540355827,0.0096684932698096,0.8503070683154124,,,1.0280929115774493,914.0,Random Developer,Random Rating
TRON: Evolution,2010,Action,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.07,57.0,11.0,6.0,25.0,Propaganda Games,T
Tron 2.0: Killer App,2004,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,69.0,36.0,4.3,4.0,Climax Group,T
Tropico 3,2009,Strategy,Kalypso Media,0.15,0.02,0.03,0.01,0.22,75.0,33.0,6.6,22.0,Haemimont,T
New Game,2001,Random Genre,Random Publisher,1.2972472130078143,,,,1.0965395266582605,,54.0,0.2535861943600803,,Random Developer,Random Rating
Tropico 3,2009,Strategy,Kalypso Media,0.0,0.04,0.0,0.01,0.04,79.0,48.0,8.1,184.0,Haemimont,T
New Game,2009,Random Genre,Random Publisher,,,0.8827715144848607,0.8982818332365572,1.4534583453173349,91.0,,1.5615244590815982,742.0,Random Developer,Random Rating
Tropico 4,2011,Strategy,Kalypso Media,0.1,0.13,0.0,0.04,0.27,78.0,46.0,7.7,359.0,Haemimont,T
New Game,2004,Random Genre,Random Publisher,1.5017034453554514,,,,,27.0,,,,Random Developer,Random Rating
Tropico 4: Modern Times,d,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02,78.0,11.0,8.0,58.0,Haemimont,T
Tropico 5,2014,Simulation,Kalypso Media,0.02,0.09,0.0,0.01,0.12,75.0,51.0,7.0,351.0,Haemimont,T
Tropico 5,2014,Simulation,Kalypso Media,0.03,0.02,0.0,0.0,0.06,71.0,4.0,7.2,9.0,Haemimont,T
Tropico 5,2015,Simulation,Kalypso Media,0.06,0.16,0.06,0.04,0.31,76.0,17.0,7.1,110.0,Haemimont,T
True Crime: New York City,2005,Action,Activision,0.21,0.06,0.0,0.01,0.28,60.0,43.0,7.8,17.0,Exakt,M
New Game,2015,Random Genre,Random Publisher,,,0.3327859182053552,1.779568789913636,,,39.0,1.0231118855936705,353.0,Random Developer,Random Rating
True Crime: New York City,2005,Action,Activision,0.13,0.03,0.0,0.0,0.17,59.0,25.0,8.8,24.0,Exakt,M
True Crime: Streets of LA,2003,Action,Activision,1.89,1.05,0.02,0.31,3.27,77.0,39.0,8.0,94.0,"Luxoflux, Inc.",M
True Crime: Streets of LA,2003,Action,Activision,0.96,0.37,0.0,0.05,1.38,77.0,39.0,7.8,28.0,"Luxoflux, Inc.",M
New Game,1995,Random Genre,Random Publisher,1.361452748654004,,,0.6268553812783157,0.4795025066727505,71.0,,1.9265250822507791,722.0,Random Developer,Random Rating
True Crime: Streets of LA,2003,Action,Activision,0.44,0.11,0.0,0.02,0.56,77.0,29.0,7.3,29.0,Exakt,M
True Swing Golf,2005,Sports,Nintendo,0.11,0.0,0.04,0.01,0.16,66.0,32.0,7.7,11.0,T&E Soft,E
Truth or Lies,2010,Misc,THQ,0.07,0.03,0.0,0.01,0.11,28.0,6.0,5.2,6.0,THQ,T
Turning Point: Fall of Liberty,2008,Shooter,Codemasters,0.23,0.04,0.0,0.02,0.29,43.0,44.0,6.8,87.0,Spark Unlimited,T
Turning Point: Fall of Liberty,2008,Shooter,Codemasters,0.21,0.01,0.0,0.02,0.24,42.0,28.0,5.5,33.0,Spark Unlimited,T
Turn It Around,2006,Action,505 Games,0.03,0.0,0.0,0.0,0.03,39.0,11.0,4.5,4.0,"Taito Corporation, 505 Games",E
Turok,2008,Action,Touchstone,0.46,0.2,0.01,0.07,0.75,69.0,63.0,7.1,120.0,Propaganda Games,M
New Game,2018,Random Genre,Random Publisher,,1.0248788049144326,,0.7423687425416874,,34.0,,,975.0,Random Developer,Random Rating
Turok,2008,Action,Touchstone,0.35,0.21,0.01,0.1,0.67,67.0,38.0,6.0,39.0,Propaganda Games,M
New Game,1996,Random Genre,Random Publisher,,0.4283555837413824,1.2273069516878896,1.5368533375222575,,76.0,,1.3713230354549908,72.0,Random Developer,Random Rating
Turok,2008,Action,Touchstone,0.0,0.01,0.0,0.0,0.01,65.0,16.0,6.5,55.0,Propaganda Games,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.64,0.5,0.0,0.17,1.31,61.0,20.0,7.3,27.0,Acclaim,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.39,0.14,0.0,0.02,0.55,68.0,25.0,6.7,9.0,Acclaim,M
New Game,2009,Random Genre,Random Publisher,,1.901365644974732,,0.5507472629909493,0.7505413281120765,4.0,87.0,1.474114757805416,,Random Developer,Random Rating
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.3,0.08,0.0,0.01,0.38,70.0,19.0,7.0,21.0,Acclaim,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12,72.0,8.0,7.0,5.0,RFX Interactive,T
TV Superstars,2010,Misc,Sony Computer Entertainment,0.07,0.12,0.0,0.05,0.25,56.0,17.0,4.9,8.0,SCE Studio Cambridge,E
New Game,2013,Random Genre,Random Publisher,1.6108254729669425,1.5909151419593437,,,,,11.0,0.6855569991776695,528.0,Random Developer,Random Rating
Twin Strike: Operation Thunder,2008,Shooter,Zoo Games,0.04,0.0,0.0,0.0,0.04,50.0,7.0,8.3,6.0,Naps Team,E10+
Twisted Metal: Black,2001,Racing,Sony Computer Entertainment,1.19,0.17,0.0,0.05,1.41,91.0,15.0,8.4,98.0,Incognito Inc.,M
Twisted Metal: Head On,2005,Action,Sony Computer Entertainment,0.71,0.0,0.0,0.06,0.77,79.0,45.0,8.2,38.0,Incognito Inc.,T
New Game,1998,Random Genre,Random Publisher,,,,,,70.0,38.0,1.000644860330694,,Random Developer,Random Rating
New Game,1997,Random Genre,Random Publisher,1.256643729356934,,0.2853066619800297,1.4045502254555726,0.8095071426403639,,,1.6500028532992048,295.0,Random Developer,Random Rating
New Game,2000,Random Genre,Random Publisher,,,1.1327040738163867,0.6260213676836333,,,,0.0755150832001565,,Random Developer,Random Rating
New Game,1998,Random Genre,Random Publisher,,0.3439488192059634,1.4785873843910349,0.3333992182790848,1.030988586688414,67.0,69.0,1.4780352483025478,,Random Developer,Random Rating
Two Worlds,2007,Role-Playing,SouthPeak Games,0.41,0.22,0.0,0.07,0.7,50.0,44.0,5.5,182.0,Reality Pump,M
Two Worlds II,2011,Role-Playing,Unknown,0.4,0.07,0.03,0.03,0.54,67.0,50.0,6.6,140.0,Reality Pump,M
New Game,1999,Random Genre,Random Publisher,,0.702591742038555,,0.7047152198575426,1.983416262705624,43.0,58.0,,507.0,Random Developer,Random Rating
Two Worlds II,2011,Role-Playing,Unknown,0.26,0.1,0.06,0.05,0.46,70.0,28.0,7.0,65.0,Reality Pump,M
Two Worlds II,2011,Role-Playing,Unknown,0.09,0.09,0.0,0.02,0.2,76.0,31.0,6.5,315.0,Reality Pump,M
Tycoon City: New York,2006,Strategy,Atari,0.0,0.02,0.0,0.0,0.02,67.0,30.0,8.3,4.0,Deep Red,T
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.57,0.45,0.0,0.15,1.17,70.0,14.0,8.8,60.0,Krome Studios,E
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.21,0.05,0.0,0.01,0.27,69.0,12.0,8.7,15.0,Krome Studios,E
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.14,0.04,0.0,0.01,0.18,68.0,13.0,8.5,11.0,Krome Studios,E
New Game,2011,Random Genre,Random Publisher,,,,,1.2693964061877263,33.0,34.0,1.6979264310032678,,Random Developer,Random Rating
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.26,0.2,0.0,0.07,0.53,71.0,24.0,8.2,22.0,Krome Studios,E
New Game,2000,Random Genre,Random Publisher,0.3052742931831755,1.5030043878533872,,1.8455160611303725,1.3462012420161904,69.0,58.0,1.3786068794734707,426.0,Random Developer,Random Rating
New Game,1999,Random Genre,Random Publisher,,,,0.5493392518833284,1.5980549805115631,,,1.5802598381971793,691.0,Random Developer,Random Rating
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.15,0.04,0.0,0.01,0.2,70.0,20.0,8.6,11.0,Krome Studios,E
New Game,1997,Random Genre,Random Publisher,0.2932203827536923,1.9093061371789808,1.2689902315046195,,1.5798831807419078,,22.0,1.7714890971571438,,Random Developer,Random Rating
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.08,0.02,0.0,0.0,0.11,69.0,29.0,8.8,4.0,Krome Studios,E
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Activision,0.09,0.07,0.0,0.02,0.19,68.0,13.0,8.1,15.0,Krome Studios,E10+
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09,68.0,11.0,8.0,9.0,Krome Studios,E10+
uDraw Studio: Instant Artist,2011,Misc,THQ,0.01,0.01,0.0,0.0,0.02,54.0,5.0,5.7,6.0,THQ,E
New Game,2021,Random Genre,Random Publisher,1.5290383482029064,,1.6168442406987098,,,13.0,86.0,,265.0,Random Developer,Random Rating
New Game,2022,Random Genre,Random Publisher,0.5895395537719077,,0.0449482631577604,,,,57.0,,,Random Developer,Random Rating
UEFA Champions League 2006-2007,2007,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,72.0,27.0,8.2,10.0,EA Canada,E
UEFA Euro 2004: Portugal,2004,Sports,Electronic Arts,0.07,0.05,0.0,0.02,0.14,76.0,21.0,6.4,18.0,EA Canada,E
New Game,2017,Random Genre,Random Publisher,,1.7677766218942632,0.285093974570171,1.633384846696189,1.5592251364755578,24.0,0.0,1.6653026978657453,278.0,Random Developer,Random Rating
New Game,2001,Random Genre,Random Publisher,,0.8135459427918061,0.8764711596718673,1.3621545192293114,1.1282524100852904,,,,855.0,Random Developer,Random Rating
UEFA Euro 2004: Portugal,2004,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,74.0,21.0,8.1,9.0,EA Canada,E
New Game,1994,Random Genre,Random Publisher,0.9599330324880012,,1.5133803744002905,,,,81.0,0.4632120950282212,967.0,Random Developer,Random Rating
New Game,2002,Random Genre,Random Publisher,0.0086800661105133,1.6459451977667616,1.7070794070859627,,,,21.0,,,Random Developer,Random Rating
New Game,1999,Random Genre,Random Publisher,0.8185087986071031,,0.9265726466680866,,,,,1.716614844106498,154.0,Random Developer,Random Rating
UEFA Euro 2016,2016,Sports,Konami Digital Entertainment,0.0,0.22,0.04,0.04,0.29,72.0,7.0,6.6,8.0,Konami,E
UFC: Sudden Impact,2004,Fighting,Global Star,0.09,0.07,0.0,0.02,0.18,54.0,29.0,7.7,7.0,Opus,T
UFC: Tapout 2,2003,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,66.0,14.0,7.3,4.0,DreamFactory,T
UFC 2009 Undisputed,2009,Fighting,THQ,1.48,0.39,0.0,0.19,2.06,83.0,68.0,7.9,51.0,Yuke's,T
UFC 2009 Undisputed,2009,Fighting,THQ,1.07,0.44,0.01,0.24,1.76,84.0,58.0,8.1,47.0,THQ,T
UFC Personal Trainer: The Ultimate Fitness System,2011,Sports,THQ,0.53,0.18,0.0,0.06,0.77,70.0,36.0,6.5,15.0,THQ,E
UFC Personal Trainer: The Ultimate Fitness System,2011,Sports,THQ,0.08,0.08,0.0,0.03,0.19,65.0,8.0,2.4,5.0,THQ,E
UFC Undisputed 2010,2010,Fighting,THQ,0.8,0.4,0.02,0.18,1.41,85.0,54.0,7.2,48.0,Yuke's,T
UFC Undisputed 2010,2010,Fighting,THQ,0.9,0.31,0.0,0.11,1.32,84.0,70.0,6.7,80.0,Yuke's,T
UFC Undisputed 2010,2010,Fighting,THQ,0.11,0.06,0.0,0.04,0.21,74.0,27.0,7.0,13.0,Yuke's,T
UFC Undisputed 3,d,Action,THQ,0.55,0.32,0.03,0.13,1.03,86.0,30.0,7.4,92.0,Yuke's,T
New Game,2012,Random Genre,Random Publisher,,0.6258532146401763,0.4769818629580826,,1.7049820992874327,,,,846.0,Random Developer,Random Rating
UFC Undisputed 3,d,Action,THQ,0.72,0.2,0.0,0.08,0.99,85.0,60.0,7.6,88.0,Yuke's,T
Ultimate Band,2008,Misc,Disney Interactive Studios,0.18,0.03,0.0,0.02,0.23,59.0,17.0,5.5,4.0,Disney Interactive Studios,E10+
New Game,2004,Random Genre,Random Publisher,,,1.866874440659406,,0.7833553862059448,52.0,,,266.0,Random Developer,Random Rating
New Game,1996,Random Genre,Random Publisher,1.794829060251578,,1.1629609126285638,0.2542899458096492,0.1909705238290635,72.0,35.0,0.1783525313385112,,Random Developer,Random Rating
New Game,2009,Random Genre,Random Publisher,0.6845209417638796,,1.6854310724288524,,0.0450623067601743,,52.0,,972.0,Random Developer,Random Rating
Ultimate Brain Games,2003,Misc,Telegames,0.06,0.02,0.0,0.0,0.08,80.0,9.0,8.3,7.0,Cosmigo,E
Ultimate Fighting Championship,2000,Fighting,Ubisoft,0.14,0.09,0.0,0.02,0.25,53.0,6.0,7.4,16.0,Opus,T
New Game,1994,Random Genre,Random Publisher,,1.6635073130103175,1.1351694489903816,0.4832012313257416,,,,,435.0,Random Developer,Random Rating
Ultimate Fighting Championship: Throwdown,2002,Fighting,Ubisoft,0.16,0.12,0.0,0.04,0.32,68.0,19.0,8.0,8.0,Opus,T
Ultimate Ghosts 'n Goblins,2006,Platform,Capcom,0.07,0.0,0.0,0.01,0.08,72.0,49.0,7.7,18.0,TOSE,E10+
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,0.17,0.08,0.0,0.04,0.29,80.0,48.0,7.7,93.0,Capcom,T
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,0.0,0.04,0.04,0.01,0.09,80.0,36.0,6.2,114.0,Capcom,T
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,0.0,0.03,0.04,0.0,0.07,79.0,44.0,6.2,85.0,Capcom,T
Ultimate Mortal Kombat,2007,Fighting,Midway Games,0.07,0.01,0.0,0.01,0.09,73.0,26.0,8.6,22.0,Other Ocean Interactive,M
Ultimate NES Remix,2014,Action,Unknown,0.15,0.09,0.0,0.02,0.27,69.0,16.0,7.6,32.0,Indies Zero,E
Ultimate Spider-Man,2005,Action,Activision,0.6,0.02,0.0,0.1,0.72,74.0,52.0,7.9,54.0,Treyarch,T
Ultimate Spider-Man,2005,Action,Activision,0.26,0.11,0.0,0.02,0.39,77.0,53.0,7.4,20.0,Treyarch,T
Ultimate Spider-Man,2005,Action,Activision,0.29,0.07,0.0,0.01,0.37,76.0,36.0,7.2,21.0,Treyarch,T
New Game,2001,Random Genre,Random Publisher,0.850549089909405,,,0.2057478632283642,0.2506536417373239,6.0,,0.3471026058793718,,Random Developer,Random Rating
New Game,2018,Random Genre,Random Publisher,,1.7318154340529688,1.871613181007088,,0.5039019353768353,71.0,93.0,,349.0,Random Developer,Random Rating
Ultimate Spider-Man,2005,Action,Activision,0.22,0.08,0.0,0.01,0.3,62.0,4.0,7.3,12.0,Vicarious Visions,E10+
Ultimate Spider-Man,2005,Action,Activision,0.14,0.0,0.0,0.01,0.15,78.0,17.0,7.7,10.0,Vicarious Visions,E10+
Ultra Street Fighter IV,2015,Fighting,Capcom,0.0,0.08,0.0,0.01,0.1,71.0,28.0,5.9,94.0,Other Ocean Interactive,T
Unchained Blades,2011,Role-Playing,FuRyu,0.0,0.0,0.06,0.0,0.06,61.0,8.0,7.5,15.0,FuRyu,T
Unchained Blades,2011,Role-Playing,FuRyu,0.0,0.0,0.04,0.0,0.04,65.0,8.0,7.8,16.0,FuRyu,T
Uncharted: Drake's Fortune,2007,Action,Sony Computer Entertainment,2.31,1.72,0.12,0.77,4.92,88.0,66.0,8.1,2306.0,"Naughty Dog, SCE/WWS",T
New Game,1999,Random Genre,Random Publisher,,,0.2424569245816468,,0.9339917899078712,,43.0,,592.0,Random Developer,Random Rating
Uncharted: Golden Abyss,2011,Shooter,Sony Computer Entertainment,0.53,0.66,0.13,0.22,1.53,80.0,80.0,7.4,770.0,"Naughty Dog, Sony Bend",T
Uncharted: The Nathan Drake Collection,2015,Action,Sony Computer Entertainment,2.07,1.71,0.08,0.76,4.62,86.0,78.0,8.1,1264.0,Bluepoint Games,T
Uncharted 2: Among Thieves,2009,Action,Sony Computer Entertainment,3.27,2.2,0.21,0.98,6.66,96.0,105.0,8.8,5187.0,Naughty Dog,T
New Game,2009,Random Genre,Random Publisher,,,1.282769880278856,,,,94.0,,410.0,Random Developer,Random Rating
New Game,2023,Random Genre,Random Publisher,,1.7551063690820474,0.677435794841933,0.8138829891879085,0.3482402241664,8.0,89.0,0.2706836213874011,674.0,Random Developer,Random Rating
Uncharted 3: Drake's Deception,2011,Action,Sony Computer Entertainment,2.77,2.75,0.19,1.03,6.74,92.0,97.0,8.3,3712.0,Naughty Dog,T
Uncharted 4: A Thief's End,2016,Shooter,Sony Computer Entertainment,1.85,2.5,0.19,0.85,5.38,93.0,113.0,7.9,7064.0,Naughty Dog,T
New Game,2006,Random Genre,Random Publisher,,,,0.1693927767134153,,0.0,,0.9117431486292004,632.0,Random Developer,Random Rating
Undead Knights,2009,Action,Ubisoft Annecy,0.05,0.0,0.06,0.01,0.12,63.0,27.0,8.0,13.0,Now Production,M
Unit 13,d,Shooter,Sony Computer Entertainment,0.25,0.13,0.04,0.07,0.5,71.0,60.0,7.5,169.0,Zipper Interactive,T
Universal Studios Theme Parks Adventure,2001,Misc,Kemco,0.08,0.02,0.0,0.0,0.1,39.0,11.0,2.9,11.0,Kemco,T
Universe at War: Earth Assault,2008,Action,Sega,0.09,0.01,0.0,0.01,0.1,66.0,44.0,8.3,57.0,Petroglyph,T
New Game,1992,Random Genre,Random Publisher,,0.5452211684282662,,0.8273425655325142,,,,,,Random Developer,Random Rating
New Game,2004,Random Genre,Random Publisher,0.4795250199680589,0.5491533497922505,1.906244831903692,0.6629861912876531,0.4074537699471197,92.0,,0.7238864725417709,487.0,Random Developer,Random Rating
Unlimited Saga,2002,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77,45.0,26.0,3.0,29.0,SquareSoft,T
Unreal Championship,2002,Shooter,Atari,0.59,0.12,0.0,0.03,0.74,83.0,29.0,8.2,24.0,Digital Extremes,M
Unreal II: The Awakening,2004,Shooter,Atari,0.17,0.04,0.0,0.01,0.21,64.0,27.0,5.3,20.0,Tantalus Interactive,M
Unreal Tournament,2000,Shooter,Infogrames,0.28,0.22,0.0,0.07,0.58,77.0,23.0,6.8,13.0,Epic Games,M
New Game,1994,Random Genre,Random Publisher,,,1.4716259514086818,1.7261384904473884,,,,,,Random Developer,Random Rating
Unreal Tournament 2003,2002,Shooter,Atari,0.0,0.01,0.0,0.0,0.01,86.0,27.0,8.2,98.0,Digital Extremes,M
Unreal Tournament 2004,2004,Shooter,Atari,0.0,0.01,0.0,0.0,0.02,93.0,48.0,8.9,537.0,Epic Games,M
New Game,2002,Random Genre,Random Publisher,0.8525821556747142,0.2072649479137382,1.0942764626446744,0.8291482238241381,,70.0,85.0,1.6777394443542226,583.0,Random Developer,Random Rating
New Game,2012,Random Genre,Random Publisher,,,1.4013464872499792,,,,62.0,0.3089845814856264,,Random Developer,Random Rating
New Game,2002,Random Genre,Random Publisher,,0.6142645708966055,1.070729865796896,1.969683674530232,0.6434291167646811,42.0,36.0,,,Random Developer,Random Rating
Unreal Tournament III,2007,Shooter,Midway Games,0.33,0.23,0.0,0.1,0.67,86.0,42.0,7.7,127.0,Epic Games,M
New Game,1995,Random Genre,Random Publisher,,1.7106178127337257,1.334800152550693,0.1296199525155423,0.2886999573926407,93.0,,1.1298882184444252,588.0,Random Developer,Random Rating
Unreal Tournament III,2007,Shooter,Midway Games,0.0,0.05,0.0,0.01,0.06,83.0,41.0,8.0,523.0,Epic Games,M
New Game,2017,Random Genre,Random Publisher,,1.6716992155823098,,,0.2475452102317057,10.0,36.0,,987.0,Random Developer,Random Rating
Unreal Tournament III,2008,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,82.0,47.0,7.6,95.0,Epic Games,M
New Game,1993,Random Genre,Random Publisher,0.3543123989064032,1.6789799227027018,0.6792309175677793,,0.9796861218630072,41.0,,1.4962839846081744,303.0,Random Developer,Random Rating
Until Dawn,2015,Adventure,Sony Computer Entertainment Europe,0.45,0.9,0.05,0.26,1.66,79.0,103.0,8.2,2161.0,SuperMassive Games,M
Until Dawn: Rush of Blood,2016,Adventure,Sony Computer Entertainment,0.18,0.15,0.0,0.07,0.39,72.0,49.0,8.0,68.0,SuperMassive Games,M
Untold Legends: Brotherhood of the Blade,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.09,68.0,51.0,7.6,58.0,Sony Online Entertainment,T
Untold Legends: Dark Kingdom,2006,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2,58.0,40.0,7.2,36.0,Sony Online Entertainment,T
New Game,2014,Random Genre,Random Publisher,0.4452051903527989,,1.25191610448915,1.4988353876307574,,,,,937.0,Random Developer,Random Rating
New Game,1992,Random Genre,Random Publisher,,,,,,19.0,,0.2814196743343322,,Random Developer,Random Rating
Untold Legends: The Warriors Code,2006,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33,65.0,46.0,8.3,28.0,Sony Online Entertainment,T
New Game,2020,Random Genre,Random Publisher,1.4315419586640066,0.485365833496977,,0.1281403040856423,0.4198351888773468,31.0,,1.7640296455410458,,Random Developer,Random Rating
New Game,2014,Random Genre,Random Publisher,1.0386757097619543,,1.6925176552229104,0.3748451544384159,,,78.0,,233.0,Random Developer,Random Rating
Up,2009,Action,THQ,0.22,0.28,0.0,0.06,0.56,62.0,6.0,8.0,4.0,Asobo Studio,E10+
Up,2009,Action,THQ,0.2,0.07,0.0,0.03,0.29,61.0,18.0,6.8,6.0,Heavy Iron Studios,E10+
Up,2009,Action,THQ,0.15,0.06,0.0,0.03,0.25,65.0,5.0,6.5,4.0,Heavy Iron Studios,E10+
Urban Chaos: Riot Response,2006,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,73.0,35.0,7.8,24.0,Rocksteady Studios,M
Urban Chaos: Riot Response,2006,Shooter,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,72.0,34.0,8.6,9.0,Rocksteady Studios,M
Urban Reign,2005,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,60.0,44.0,8.2,26.0,Namco,T
New Game,2011,Random Genre,Random Publisher,,,1.295061234465379,0.3028770439931696,1.493134971358158,36.0,,0.0491546596299421,793.0,Random Developer,Random Rating
Uru: Ages Beyond Myst,2003,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,79.0,22.0,7.6,29.0,Cyan Worlds,E
Vagrant Story,2000,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,92.0,19.0,8.3,129.0,SquareSoft,T
Valentino Rossi: The Game,2016,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,0.08,75.0,19.0,8.0,50.0,"Milestone, Milestone S.r.l",E
Valentino Rossi: The Game,2016,Racing,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,74.0,5.0,8.1,7.0,Milestone S.r.l,E
New Game,2020,Random Genre,Random Publisher,,0.8159314218918703,,,0.0878881078658713,55.0,,,920.0,Random Developer,Random Rating
Valentino Rossi: The Game,2016,Racing,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,72.0,4.0,6.2,14.0,"Milestone, Milestone S.r.l",E
Valhalla Knights,2006,Role-Playing,Rising Star Games,0.15,0.0,0.07,0.01,0.24,53.0,29.0,6.3,15.0,K2 LLC,E10+
Valhalla Knights: Eldar Saga,2009,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,35.0,17.0,6.7,19.0,"K2, Kurogane",T
Valhalla Knights 2,2008,Role-Playing,Rising Star Games,0.09,0.0,0.12,0.01,0.23,50.0,13.0,5.4,13.0,K2,E10+
New Game,1996,Random Genre,Random Publisher,0.9743215667545236,1.9476682750749408,1.3213295331068553,,,,13.0,,480.0,Random Developer,Random Rating
Valhalla Knights 3,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,48.0,19.0,6.8,56.0,K2,M
Valkyria Chronicles,2008,Role-Playing,Sega,0.71,0.19,0.24,0.13,1.27,86.0,60.0,8.6,433.0,Sega,T
Valkyria Chronicles II,2010,Role-Playing,Sega,0.12,0.15,0.18,0.09,0.53,83.0,54.0,8.1,67.0,Sega,T
Valkyrie Drive: Bhikkhuni,2015,Action,PQube,0.0,0.03,0.07,0.01,0.11,72.0,7.0,8.5,11.0,Marvelous Inc.,M
Valkyrie Profile,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81,81.0,8.0,8.8,37.0,Tri-Ace,T
Valkyrie Profile: Covenant of the Plume,2008,Role-Playing,Square Enix,0.22,0.02,0.16,0.02,0.42,74.0,35.0,6.8,12.0,Tri-Ace,T
Valkyrie Profile: Lenneth,2006,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36,80.0,39.0,8.4,57.0,TOSE,T
New Game,2014,Random Genre,Random Publisher,,1.254555929348268,1.807149135250534,1.7392687200200176,1.8089809749398995,77.0,,,,Random Developer,Random Rating
Valkyrie Profile 2: Silmeria,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,84.0,45.0,9.0,59.0,Tri-Ace,T
